Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM,ClassName
.,com.amazonaws.services.s3,AmazonS3Client,44886.0,38732.0,161.0,26.0,0.9722512481133172,0.071875,com.amazonaws.services.s3.AmazonS3Client
.,com.amazonaws.services.s3,AmazonS3,18528.0,0.0,194.0,194.0,1.0052083333333333,-1.0,com.amazonaws.services.s3.AmazonS3
.,com.amazonaws.services.s3,AbstractAmazonS3,18528.0,0.0,193.0,147.0,0.0,0.7616580310880829,com.amazonaws.services.s3.AbstractAmazonS3
.,com.amazonaws.services.s3.model.transform,XmlResponsesSaxParser,13981.0,12562.0,133.0,94.0,0.9946031746031744,0.096590909090909,com.amazonaws.services.s3.model.transform.XmlResponsesSaxParser
.,com.amazonaws.services.s3.model,WriteGetObjectResponseRequest,6785.0,6430.0,5.0,2.0,0.966828836797877,0.0166666666666666,com.amazonaws.services.s3.model.WriteGetObjectResponseRequest
.,com.amazonaws.services.s3.model,CopyObjectRequest,3702.0,3576.0,26.0,22.0,0.9708222811671088,0.25,com.amazonaws.services.s3.model.CopyObjectRequest
.,com.amazonaws.services.s3.model,BucketLifecycleConfiguration,3446.0,3237.0,27.0,27.0,0.9687979539641944,0.2674418604651162,com.amazonaws.services.s3.model.BucketLifecycleConfiguration
.,com.amazonaws.services.s3.internal.eventstreaming,HeaderValue,2416.0,646.0,41.0,27.0,0.9377289377289376,0.2065217391304347,com.amazonaws.services.s3.internal.eventstreaming.HeaderValue
.,com.amazonaws.services.s3.model,AbstractPutObjectRequest,2170.0,2062.0,19.0,12.0,0.9568822553897182,0.1764705882352941,com.amazonaws.services.s3.model.AbstractPutObjectRequest
.,com.amazonaws.services.s3.event,S3EventNotification,2060.0,1975.0,17.0,17.0,0.9738819320214668,0.2575757575757575,com.amazonaws.services.s3.event.S3EventNotification
.,com.amazonaws.services.s3.transfer,TransferManager,2020.0,1895.0,46.0,10.0,0.953846153846154,0.1515151515151515,com.amazonaws.services.s3.transfer.TransferManager
.,com.amazonaws.services.s3.model.transform,Unmarshallers,1815.0,1800.0,58.0,58.0,0.9833333333333332,0.918032786885246,com.amazonaws.services.s3.model.transform.Unmarshallers
.,com.amazonaws.services.s3.model,CopyPartRequest,1494.0,1448.0,24.0,18.0,0.9676767676767676,0.3214285714285714,com.amazonaws.services.s3.model.CopyPartRequest
.,com.amazonaws.services.s3.model,InitiateMultipartUploadRequest,1402.0,1319.0,14.0,13.0,0.9502314814814816,0.2363636363636363,com.amazonaws.services.s3.model.InitiateMultipartUploadRequest
.,com.amazonaws.services.s3.model,GetObjectRequest,1241.0,1104.0,17.0,6.0,0.9195804195804196,0.1132075471698113,com.amazonaws.services.s3.model.GetObjectRequest
.,com.amazonaws.services.s3.model.transform,BucketConfigurationXmlFactory,1090.0,100.0,22.0,6.0,0.6640625,0.0769230769230769,com.amazonaws.services.s3.model.transform.BucketConfigurationXmlFactory
.,com.amazonaws.services.s3.model,CryptoConfigurationV2,1001.0,874.0,12.0,8.0,0.9148936170212766,0.1666666666666666,com.amazonaws.services.s3.model.CryptoConfigurationV2
.,com.amazonaws.services.s3.model,CryptoConfiguration,965.0,849.0,15.0,10.0,0.9130434782608696,0.2127659574468085,com.amazonaws.services.s3.model.CryptoConfiguration
.,com.amazonaws.services.s3.model,UploadPartRequest,950.0,910.0,18.0,17.0,0.9606060606060606,0.3777777777777777,com.amazonaws.services.s3.model.UploadPartRequest
.,com.amazonaws.services.s3.model,CSVInput,902.0,814.0,14.0,2.0,0.8993506493506493,0.0444444444444444,com.amazonaws.services.s3.model.CSVInput
.,com.amazonaws.services.s3.model,GeneratePresignedUrlRequest,901.0,812.0,9.0,7.0,0.9318181818181818,0.1555555555555555,com.amazonaws.services.s3.model.GeneratePresignedUrlRequest
.,com.amazonaws.services.s3.model,Rule,900.0,854.0,18.0,11.0,0.9450317124735728,0.25,com.amazonaws.services.s3.model.Rule
.,com.amazonaws.services.s3.model,ObjectMetadata,899.0,0.0,3.0,3.0,0.8944444444444444,0.0491803278688524,com.amazonaws.services.s3.model.ObjectMetadata
.,com.amazonaws.services.s3.model,RestoreObjectRequest,882.0,818.0,13.0,3.0,0.937984496124031,0.0681818181818181,com.amazonaws.services.s3.model.RestoreObjectRequest
.,com.amazonaws.services.s3,AmazonS3EncryptionClient,793.0,725.0,30.0,28.0,0.8536585365853658,0.3333333333333333,com.amazonaws.services.s3.AmazonS3EncryptionClient
.,com.amazonaws.services.s3.internal.crypto.v2,S3CryptoModuleBase,784.0,665.0,23.0,3.0,0.8915343915343915,0.0697674418604651,com.amazonaws.services.s3.internal.crypto.v2.S3CryptoModuleBase
.,com.amazonaws.services.s3.transfer,TransferManagerBuilder,682.0,623.0,10.0,3.0,0.930622009569378,0.0769230769230769,com.amazonaws.services.s3.transfer.TransferManagerBuilder
.,com.amazonaws.services.s3.internal.crypto.v2,ContentCryptoMaterial,645.0,624.0,29.0,2.0,0.9236111111111112,0.054054054054054,com.amazonaws.services.s3.internal.crypto.v2.ContentCryptoMaterial
.,com.amazonaws.services.s3.internal.crypto.v1,ContentCryptoMaterial,617.0,568.0,25.0,2.0,0.875,0.054054054054054,com.amazonaws.services.s3.internal.crypto.v1.ContentCryptoMaterial
.,com.amazonaws.services.s3.internal.crypto.v1,S3CryptoModuleBase,615.0,450.0,17.0,3.0,0.8589743589743589,0.075,com.amazonaws.services.s3.internal.crypto.v1.S3CryptoModuleBase
.,com.amazonaws.services.s3.model,CSVOutput,560.0,490.0,12.0,2.0,0.8628571428571429,0.0555555555555555,com.amazonaws.services.s3.model.CSVOutput
.,com.amazonaws.services.s3,AmazonS3Builder,515.0,469.0,10.0,3.0,0.9338842975206612,0.088235294117647,com.amazonaws.services.s3.AmazonS3Builder
.,com.amazonaws.services.s3,AmazonS3EncryptionClientV2,511.0,427.0,20.0,14.0,0.8411764705882353,0.1428571428571428,com.amazonaws.services.s3.AmazonS3EncryptionClientV2
.,com.amazonaws.services.s3.model,ListObjectsV2Request,495.0,462.0,11.0,11.0,0.9375,0.3333333333333333,com.amazonaws.services.s3.model.ListObjectsV2Request
.,com.amazonaws.services.s3.model,SelectObjectContentRequest,459.0,422.0,10.0,10.0,0.9290322580645162,0.3125,com.amazonaws.services.s3.model.SelectObjectContentRequest
.,com.amazonaws.services.s3.model,ListVersionsRequest,448.0,400.0,6.0,6.0,0.9161290322580644,0.1875,com.amazonaws.services.s3.model.ListVersionsRequest
.,com.amazonaws.services.s3.model,PartListing,420.0,405.0,15.0,15.0,0.9655172413793104,0.5,com.amazonaws.services.s3.model.PartListing
.,com.amazonaws.services.s3.model,CompleteMultipartUploadRequest,419.0,373.0,8.0,7.0,0.9148148148148147,0.2258064516129032,com.amazonaws.services.s3.model.CompleteMultipartUploadRequest
.,com.amazonaws.services.s3.model,S3Location,405.0,375.0,12.0,2.0,0.9224137931034484,0.0666666666666666,com.amazonaws.services.s3.model.S3Location
.,com.amazonaws.services.s3.model,ListObjectsRequest,364.0,322.0,6.0,6.0,0.9087301587301588,0.2068965517241379,com.amazonaws.services.s3.model.ListObjectsRequest
.,com.amazonaws.services.s3.model,ListMultipartUploadsRequest,348.0,318.0,9.0,9.0,0.9218106995884774,0.3214285714285714,com.amazonaws.services.s3.model.ListMultipartUploadsRequest
.,com.amazonaws.services.s3.model,DeleteObjectsRequest,317.0,283.0,7.0,7.0,0.9145299145299146,0.2592592592592592,com.amazonaws.services.s3.model.DeleteObjectsRequest
.,com.amazonaws.services.s3.model,ReplicationRule,315.0,279.0,8.0,8.0,0.903846153846154,0.2962962962962963,com.amazonaws.services.s3.model.ReplicationRule
.,com.amazonaws.services.s3.model,VersionListing,312.0,299.0,13.0,13.0,0.96,0.5,com.amazonaws.services.s3.model.VersionListing
.,com.amazonaws.services.s3.model,MultipartUploadListing,312.0,299.0,13.0,13.0,0.96,0.5,com.amazonaws.services.s3.model.MultipartUploadListing
.,com.amazonaws.services.s3.model,ListObjectsV2Result,288.0,276.0,13.0,13.0,0.9615384615384616,0.52,com.amazonaws.services.s3.model.ListObjectsV2Result
.,com.amazonaws.services.s3.model.inventory,InventoryConfiguration,271.0,242.0,9.0,7.0,0.9047619047619048,0.28,com.amazonaws.services.s3.model.inventory.InventoryConfiguration
.,com.amazonaws.services.s3.model,PutObjectRequest,270.0,264.0,20.0,20.0,0.9130434782608696,0.5,com.amazonaws.services.s3.model.PutObjectRequest
.,com.amazonaws.services.s3.model,CORSRule,269.0,238.0,8.0,8.0,0.8988095238095238,0.32,com.amazonaws.services.s3.model.CORSRule
.,com.amazonaws.services.s3.model,ListPartsRequest,267.0,234.0,6.0,6.0,0.9010416666666666,0.24,com.amazonaws.services.s3.model.ListPartsRequest
.,com.amazonaws.services.s3,S3ClientOptions,261.0,171.0,12.0,11.0,0.9519230769230768,0.1111111111111111,com.amazonaws.services.s3.S3ClientOptions
.,com.amazonaws.services.s3.internal,ServiceUtils,253.0,0.0,23.0,17.0,1.009090909090909,0.6956521739130435,com.amazonaws.services.s3.internal.ServiceUtils
.,com.amazonaws.services.s3.model,EncryptedGetObjectRequest,252.0,228.0,14.0,13.0,0.855072463768116,0.5,com.amazonaws.services.s3.model.EncryptedGetObjectRequest
.,com.amazonaws.services.s3.model,ReplicationDestinationConfig,248.0,220.0,8.0,8.0,0.9006211180124224,0.3333333333333333,com.amazonaws.services.s3.model.ReplicationDestinationConfig
.,com.amazonaws.services.s3.model,S3VersionSummary,220.0,209.0,11.0,11.0,0.9523809523809524,0.5,com.amazonaws.services.s3.model.S3VersionSummary
.,com.amazonaws.services.s3.model,GetObjectMetadataRequest,218.0,183.0,6.0,5.0,0.8831168831168831,0.217391304347826,com.amazonaws.services.s3.model.GetObjectMetadataRequest
.,com.amazonaws.services.s3.internal.crypto.v2,S3CryptoModuleAE,210.0,0.0,21.0,10.0,0.0,0.2857142857142857,com.amazonaws.services.s3.internal.crypto.v2.S3CryptoModuleAE
.,com.amazonaws.services.s3.model,ObjectListing,200.0,190.0,11.0,11.0,0.9545454545454544,0.5238095238095238,com.amazonaws.services.s3.model.ObjectListing
.,com.amazonaws.services.s3.iterable,S3Objects,192.0,174.0,9.0,3.0,0.93,0.1428571428571428,com.amazonaws.services.s3.iterable.S3Objects
.,com.amazonaws.services.s3.transfer.internal,AbstractDownloadCallableConfig,191.0,172.0,8.0,7.0,0.9071428571428573,0.3333333333333333,com.amazonaws.services.s3.transfer.internal.AbstractDownloadCallableConfig
.,com.amazonaws.services.s3.internal,SkipMd5CheckStrategy,190.0,0.0,20.0,3.0,1.0175438596491226,0.15,com.amazonaws.services.s3.internal.SkipMd5CheckStrategy
.,com.amazonaws.services.s3.model,SetObjectRetentionRequest,189.0,168.0,7.0,7.0,0.9,0.3333333333333333,com.amazonaws.services.s3.model.SetObjectRetentionRequest
.,com.amazonaws.services.s3.internal,MultiFileOutputStream,176.0,142.0,4.0,1.0,0.8958333333333334,0.0,com.amazonaws.services.s3.internal.MultiFileOutputStream
.,com.amazonaws.services.s3.model,CreateBucketRequest,176.0,142.0,5.0,5.0,0.8583333333333334,0.238095238095238,com.amazonaws.services.s3.model.CreateBucketRequest
.,com.amazonaws.services.s3.transfer.internal,AbstractTransfer,173.0,136.0,5.0,2.0,0.85,0.0952380952380952,com.amazonaws.services.s3.transfer.internal.AbstractTransfer
.,com.amazonaws.services.s3.model,SelectParameters,172.0,154.0,9.0,3.0,0.8842105263157896,0.15,com.amazonaws.services.s3.model.SelectParameters
.,com.amazonaws.services.s3.internal.crypto,ContentCryptoScheme,171.0,0.0,19.0,5.0,1.0238095238095235,0.2631578947368421,com.amazonaws.services.s3.internal.crypto.ContentCryptoScheme
.,com.amazonaws.services.s3.internal.crypto.v1,S3CryptoModuleAE,171.0,0.0,19.0,10.0,0.0,0.3157894736842105,com.amazonaws.services.s3.internal.crypto.v1.S3CryptoModuleAE
.,com.amazonaws.services.s3.model,PutInstructionFileRequest,165.0,99.0,1.0,1.0,0.8154761904761905,0.0,com.amazonaws.services.s3.model.PutInstructionFileRequest
.,com.amazonaws.services.s3.model,UploadObjectRequest,162.0,153.0,11.0,3.0,0.95679012345679,0.1052631578947368,com.amazonaws.services.s3.model.UploadObjectRequest
.,com.amazonaws.services.s3.model,SelectObjectContentEventStream,161.0,132.0,8.0,5.0,0.91812865497076,0.25,com.amazonaws.services.s3.model.SelectObjectContentEventStream
.,com.amazonaws.services.s3.internal,AmazonS3ExceptionBuilder,159.0,128.0,1.0,1.0,0.888888888888889,0.0,com.amazonaws.services.s3.internal.AmazonS3ExceptionBuilder
.,com.amazonaws.services.s3.model,SetObjectTaggingRequest,150.0,110.0,3.0,3.0,0.8333333333333333,0.15,com.amazonaws.services.s3.model.SetObjectTaggingRequest
.,com.amazonaws.services.s3.internal,S3AccessPointBuilder,147.0,123.0,3.0,3.0,0.8888888888888888,0.1578947368421052,com.amazonaws.services.s3.internal.S3AccessPointBuilder
.,com.amazonaws.services.s3,S3AccessPointResource,147.0,84.0,9.0,9.0,0.909090909090909,0.1904761904761904,com.amazonaws.services.s3.S3AccessPointResource
.,com.amazonaws.services.s3,AmazonS3URI,141.0,111.0,9.0,3.0,0.8611111111111112,0.1578947368421052,com.amazonaws.services.s3.AmazonS3URI
.,com.amazonaws.services.s3.internal.crypto,CipherLite,138.0,0.0,6.0,6.0,0.7217391304347827,0.25,com.amazonaws.services.s3.internal.crypto.CipherLite
.,com.amazonaws.services.s3.model,InputSerialization,136.0,119.0,9.0,3.0,0.8676470588235294,0.1666666666666666,com.amazonaws.services.s3.model.InputSerialization
.,com.amazonaws.services.s3.model,SetObjectLegalHoldRequest,135.0,117.0,6.0,6.0,0.8823529411764706,0.3333333333333333,com.amazonaws.services.s3.model.SetObjectLegalHoldRequest
.,com.amazonaws.services.s3.model,ResponseHeaderOverrides,135.0,117.0,6.0,6.0,0.9773755656108598,0.3333333333333333,com.amazonaws.services.s3.model.ResponseHeaderOverrides
.,com.amazonaws.services.s3.model,BucketNotificationConfiguration,132.0,74.0,8.0,6.0,0.6842105263157895,0.3,com.amazonaws.services.s3.model.BucketNotificationConfiguration
.,com.amazonaws.services.s3.model,S3Object,125.0,114.0,8.0,6.0,0.9375,0.3529411764705882,com.amazonaws.services.s3.model.S3Object
.,com.amazonaws.services.s3.model,ReadOnly,120.0,0.0,16.0,16.0,0.0,0.6875,com.amazonaws.services.s3.model.ReadOnly
.,com.amazonaws.services.s3,S3BucketResource,120.0,69.0,9.0,9.0,0.9012345679012346,0.2631578947368421,com.amazonaws.services.s3.S3BucketResource
.,com.amazonaws.services.s3.model,ReadOnly,120.0,0.0,16.0,16.0,0.0,0.75,com.amazonaws.services.s3.model.ReadOnly
.,com.amazonaws.services.s3.internal.crypto.keywrap,RsaOaepKeyWrapper,116.0,96.0,10.0,9.0,0.9427083333333334,0.3529411764705882,com.amazonaws.services.s3.internal.crypto.keywrap.RsaOaepKeyWrapper
.,com.amazonaws.services.s3.model,GetObjectAclRequest,115.0,94.0,8.0,4.0,0.8125,0.2352941176470588,com.amazonaws.services.s3.model.GetObjectAclRequest
.,com.amazonaws.services.s3.internal.crypto.keywrap,KeyWrapperContext,115.0,94.0,10.0,10.0,0.96875,0.1764705882352941,com.amazonaws.services.s3.internal.crypto.keywrap.KeyWrapperContext
.,com.amazonaws.services.s3.model.inventory,InventoryS3BucketDestination,114.0,92.0,5.0,5.0,0.85,0.2941176470588235,com.amazonaws.services.s3.model.inventory.InventoryS3BucketDestination
.,com.amazonaws.services.s3.model,CompleteMultipartUploadResult,112.0,104.0,8.0,8.0,0.9333333333333332,0.5,com.amazonaws.services.s3.model.CompleteMultipartUploadResult
.,com.amazonaws.services.s3.model,S3ObjectSummary,112.0,88.0,1.0,1.0,0.875,0.0,com.amazonaws.services.s3.model.S3ObjectSummary
.,com.amazonaws.services.s3.model,SetBucketNotificationConfigurationRequest,106.0,59.0,3.0,3.0,0.7647058823529411,0.1666666666666666,com.amazonaws.services.s3.model.SetBucketNotificationConfigurationRequest
.,com.amazonaws.services.s3.model.transform,RequestXmlFactory,105.0,0.0,15.0,4.0,0.0,0.2666666666666666,com.amazonaws.services.s3.model.transform.RequestXmlFactory
.,com.amazonaws.services.s3.model,GetObjectTaggingRequest,105.0,74.0,3.0,3.0,0.8125,0.1764705882352941,com.amazonaws.services.s3.model.GetObjectTaggingRequest
.,com.amazonaws.services.s3.model,PresignedUrlUploadRequest,102.0,84.0,5.0,5.0,0.888888888888889,0.3125,com.amazonaws.services.s3.model.PresignedUrlUploadRequest
.,com.amazonaws.services.s3.model,SelectObjectContentEvent,102.0,84.0,10.0,10.0,0.8666666666666667,0.5625,com.amazonaws.services.s3.model.SelectObjectContentEvent
.,com.amazonaws.services.s3.iterable,S3Versions,100.0,80.0,6.0,4.0,0.8916666666666667,0.25,com.amazonaws.services.s3.iterable.S3Versions
.,com.amazonaws.services.s3.model,DeleteVersionRequest,99.0,62.0,2.0,2.0,0.7875,0.1176470588235294,com.amazonaws.services.s3.model.DeleteVersionRequest
.,com.amazonaws.services.s3.event,S3EventNotificationRecord,97.0,58.0,1.0,1.0,0.8413461538461539,0.0,com.amazonaws.services.s3.event.S3EventNotificationRecord
.,com.amazonaws.services.s3.model,AbortMultipartUploadRequest,96.0,72.0,3.0,3.0,0.8266666666666667,0.1875,com.amazonaws.services.s3.model.AbortMultipartUploadRequest
.,com.amazonaws.services.s3.model,SetObjectLockConfigurationRequest,90.0,75.0,5.0,5.0,0.8571428571428571,0.3333333333333333,com.amazonaws.services.s3.model.SetObjectLockConfigurationRequest
.,com.amazonaws.services.s3.model,GetObjectLegalHoldRequest,90.0,75.0,5.0,5.0,0.8571428571428571,0.3333333333333333,com.amazonaws.services.s3.model.GetObjectLegalHoldRequest
.,com.amazonaws.services.s3.model,GetObjectRetentionRequest,90.0,75.0,5.0,5.0,0.8571428571428571,0.3333333333333333,com.amazonaws.services.s3.model.GetObjectRetentionRequest
.,com.amazonaws.services.s3.model,RedirectRule,90.0,75.0,5.0,5.0,0.8571428571428571,0.3333333333333333,com.amazonaws.services.s3.model.RedirectRule
.,com.amazonaws.services.s3.internal,S3OutpostResource,89.0,58.0,10.0,10.0,0.9,0.375,com.amazonaws.services.s3.internal.S3OutpostResource
.,com.amazonaws.services.s3.internal,S3ObjectLambdasResource,89.0,58.0,10.0,10.0,0.9,0.375,com.amazonaws.services.s3.internal.S3ObjectLambdasResource
.,com.amazonaws.services.s3.model,SetBucketReplicationConfigurationRequest,87.0,69.0,5.0,5.0,0.8214285714285714,0.3333333333333333,com.amazonaws.services.s3.model.SetBucketReplicationConfigurationRequest
.,com.amazonaws.services.s3.transfer.internal,UploadCallable,84.0,0.0,1.0,1.0,0.8350877192982457,0.0,com.amazonaws.services.s3.transfer.internal.UploadCallable
.,com.amazonaws.services.s3,UploadObjectObserver,84.0,48.0,3.0,2.0,0.7888888888888889,0.125,com.amazonaws.services.s3.UploadObjectObserver
.,com.amazonaws.services.s3.model,PutObjectResult,84.0,77.0,7.0,7.0,0.9230769230769232,0.5,com.amazonaws.services.s3.model.PutObjectResult
.,com.amazonaws.services.s3.model,PublicAccessBlockConfiguration,83.0,46.0,3.0,2.0,0.7333333333333333,0.125,com.amazonaws.services.s3.model.PublicAccessBlockConfiguration
.,com.amazonaws.services.s3.internal.crypto.keywrap,AesGcmKeyWrapper,83.0,61.0,10.0,9.0,0.9357142857142856,0.4,com.amazonaws.services.s3.internal.crypto.keywrap.AesGcmKeyWrapper
.,com.amazonaws.services.s3.model.transform,CopyObjectResultHandler,82.0,11.0,2.0,2.0,0.8431372549019608,0.1111111111111111,com.amazonaws.services.s3.model.transform.CopyObjectResultHandler
.,com.amazonaws.services.s3.internal.crypto,CipherLiteInputStream,81.0,26.0,4.0,4.0,0.80625,0.1764705882352941,com.amazonaws.services.s3.internal.crypto.CipherLiteInputStream
.,com.amazonaws.services.s3.model,Encryption,79.0,67.0,7.0,2.0,0.8205128205128205,0.1428571428571428,com.amazonaws.services.s3.model.Encryption
.,com.amazonaws.services.s3.model.transform,SelectObjectContentEventUnmarshaller,78.0,0.0,13.0,7.0,0.0,0.5384615384615384,com.amazonaws.services.s3.model.transform.SelectObjectContentEventUnmarshaller
.,com.amazonaws.services.s3.model,NotificationConfiguration,75.0,45.0,4.0,4.0,0.738095238095238,0.2666666666666666,com.amazonaws.services.s3.model.NotificationConfiguration
.,com.amazonaws.services.s3.transfer,PersistableDownload,74.0,57.0,3.0,3.0,0.903846153846154,0.2142857142857142,com.amazonaws.services.s3.transfer.PersistableDownload
.,com.amazonaws.services.s3.model,SetObjectAclRequest,73.0,41.0,3.0,3.0,0.7551020408163265,0.2,com.amazonaws.services.s3.model.SetObjectAclRequest
.,com.amazonaws.services.s3.model,SetBucketPolicyRequest,73.0,55.0,4.0,4.0,0.8076923076923077,0.2857142857142857,com.amazonaws.services.s3.model.SetBucketPolicyRequest
.,com.amazonaws.services.s3.model.analytics,AnalyticsS3BucketDestination,72.0,53.0,4.0,4.0,0.8076923076923077,0.2857142857142857,com.amazonaws.services.s3.model.analytics.AnalyticsS3BucketDestination
.,com.amazonaws.services.s3.model,BucketWebsiteConfiguration,72.0,53.0,4.0,4.0,0.8076923076923077,0.2857142857142857,com.amazonaws.services.s3.model.BucketWebsiteConfiguration
.,com.amazonaws.services.s3.transfer,TransferManagerConfiguration,70.0,62.0,6.0,6.0,0.975,0.4615384615384615,com.amazonaws.services.s3.transfer.TransferManagerConfiguration
.,com.amazonaws.services.s3.transfer.internal,DownloadImpl,69.0,33.0,3.0,2.0,0.7857142857142857,0.0,com.amazonaws.services.s3.transfer.internal.DownloadImpl
.,com.amazonaws.services.s3.model,SetBucketEncryptionRequest,69.0,60.0,7.0,3.0,0.8333333333333334,0.2307692307692307,com.amazonaws.services.s3.model.SetBucketEncryptionRequest
.,com.amazonaws.services.s3.internal.crypto,GCMCipherLite,68.0,31.0,4.0,2.0,0.8214285714285714,0.1333333333333333,com.amazonaws.services.s3.internal.crypto.GCMCipherLite
.,com.amazonaws.services.s3.model,DeleteObjectsResult,68.0,58.0,5.0,5.0,0.8888888888888888,0.3846153846153846,com.amazonaws.services.s3.model.DeleteObjectsResult
.,com.amazonaws.services.s3.model,PresignedUrlDownloadConfig,66.0,54.0,5.0,4.0,0.9166666666666666,0.3076923076923077,com.amazonaws.services.s3.model.PresignedUrlDownloadConfig
.,com.amazonaws.services.s3.internal.crypto.v2,S3CryptoModule,66.0,0.0,12.0,12.0,0.0,1.0,com.amazonaws.services.s3.internal.crypto.v2.S3CryptoModule
.,com.amazonaws.services.s3.internal.crypto,CryptoRuntime,66.0,0.0,12.0,9.0,0.9090909090909092,0.3333333333333333,com.amazonaws.services.s3.internal.crypto.CryptoRuntime
.,com.amazonaws.services.s3.model,SetBucketVersioningConfigurationRequest,66.0,41.0,2.0,2.0,0.7692307692307693,0.1428571428571428,com.amazonaws.services.s3.model.SetBucketVersioningConfigurationRequest
.,com.amazonaws.services.s3,S3ObjectResource,63.0,6.0,6.0,6.0,0.84,0.25,com.amazonaws.services.s3.S3ObjectResource
.,com.amazonaws.services.s3.model,AccessControlList,61.0,31.0,4.0,2.0,0.7846153846153846,0.1428571428571428,com.amazonaws.services.s3.model.AccessControlList
.,com.amazonaws.services.s3.model,MultipartUpload,60.0,54.0,6.0,6.0,0.9090909090909092,0.5,com.amazonaws.services.s3.model.MultipartUpload
.,com.amazonaws.services.s3.model,InitiateMultipartUploadResult,60.0,54.0,6.0,6.0,0.9090909090909092,0.5,com.amazonaws.services.s3.model.InitiateMultipartUploadResult
.,com.amazonaws.services.s3.transfer.model,CopyResult,60.0,54.0,6.0,6.0,0.9090909090909092,0.5,com.amazonaws.services.s3.transfer.model.CopyResult
.,com.amazonaws.services.s3.model,CopyObjectResult,60.0,54.0,6.0,6.0,0.9090909090909092,0.5,com.amazonaws.services.s3.model.CopyObjectResult
.,com.amazonaws.services.s3.model,DeleteObjectRequest,60.0,42.0,3.0,3.0,0.7916666666666666,0.2307692307692307,com.amazonaws.services.s3.model.DeleteObjectRequest
.,com.amazonaws.services.s3.model,DeleteObjectTaggingRequest,60.0,42.0,3.0,3.0,0.7916666666666666,0.2307692307692307,com.amazonaws.services.s3.model.DeleteObjectTaggingRequest
.,com.amazonaws.services.s3.model,MultiObjectDeleteException,60.0,54.0,6.0,6.0,0.9350649350649352,0.5,com.amazonaws.services.s3.model.MultiObjectDeleteException
.,com.amazonaws.services.s3.model,AmazonS3Exception,57.0,48.0,6.0,4.0,0.9090909090909092,0.3333333333333333,com.amazonaws.services.s3.model.AmazonS3Exception
.,com.amazonaws.services.s3.model,SetBucketLoggingConfigurationRequest,57.0,36.0,2.0,2.0,0.7708333333333334,0.1538461538461538,com.amazonaws.services.s3.model.SetBucketLoggingConfigurationRequest
.,com.amazonaws.services.s3.internal,S3AbortableInputStream,57.0,23.0,3.0,2.0,0.8076923076923077,0.1428571428571428,com.amazonaws.services.s3.internal.S3AbortableInputStream
.,com.amazonaws.services.s3.model,SetPublicAccessBlockRequest,56.0,34.0,4.0,3.0,0.7222222222222223,0.2307692307692307,com.amazonaws.services.s3.model.SetPublicAccessBlockRequest
.,com.amazonaws.services.s3.internal.eventstreaming,Utils,55.0,0.0,11.0,4.0,0.0,0.3636363636363636,com.amazonaws.services.s3.internal.eventstreaming.Utils
.,com.amazonaws.services.s3.internal.crypto.v1,S3CryptoModuleEO,55.0,0.0,11.0,11.0,0.0,0.6363636363636364,com.amazonaws.services.s3.internal.crypto.v1.S3CryptoModuleEO
.,com.amazonaws.services.s3.model,SSEAwsKeyManagementParams,55.0,5.0,1.0,1.0,0.6190476190476192,0.0,com.amazonaws.services.s3.model.SSEAwsKeyManagementParams
.,com.amazonaws.services.s3.model,ListBucketsPaginatedRequest,54.0,42.0,4.0,4.0,0.8181818181818182,0.3333333333333333,com.amazonaws.services.s3.model.ListBucketsPaginatedRequest
.,com.amazonaws.services.s3.model,ListBucketMetricsConfigurationsResult,54.0,42.0,4.0,4.0,0.8181818181818182,0.3333333333333333,com.amazonaws.services.s3.model.ListBucketMetricsConfigurationsResult
.,com.amazonaws.services.s3.model,WebsiteConfiguration,54.0,42.0,4.0,4.0,0.8181818181818182,0.3333333333333333,com.amazonaws.services.s3.model.WebsiteConfiguration
.,com.amazonaws.services.s3.model,ListBucketAnalyticsConfigurationsResult,54.0,42.0,4.0,4.0,0.8181818181818182,0.3333333333333333,com.amazonaws.services.s3.model.ListBucketAnalyticsConfigurationsResult
.,com.amazonaws.services.s3.model,ListBucketsPaginatedResult,54.0,42.0,4.0,4.0,0.8181818181818182,0.3333333333333333,com.amazonaws.services.s3.model.ListBucketsPaginatedResult
.,com.amazonaws.services.s3.model,ListBucketIntelligentTieringConfigurationsResult,54.0,42.0,4.0,4.0,0.8181818181818182,0.3333333333333333,com.amazonaws.services.s3.model.ListBucketIntelligentTieringConfigurationsResult
.,com.amazonaws.services.s3.model.intelligenttiering,IntelligentTieringConfiguration,54.0,42.0,4.0,4.0,0.8181818181818182,0.3333333333333333,com.amazonaws.services.s3.model.intelligenttiering.IntelligentTieringConfiguration
.,com.amazonaws.services.s3.transfer.internal,TransferManagerUtils,54.0,53.0,10.0,6.0,0.95,0.5454545454545454,com.amazonaws.services.s3.transfer.internal.TransferManagerUtils
.,com.amazonaws.services.s3.model,EncryptionMaterials,54.0,42.0,5.0,5.0,0.7878787878787878,0.4166666666666667,com.amazonaws.services.s3.model.EncryptionMaterials
.,com.amazonaws.services.s3.model,ListBucketInventoryConfigurationsResult,54.0,42.0,4.0,4.0,0.8181818181818182,0.3333333333333333,com.amazonaws.services.s3.model.ListBucketInventoryConfigurationsResult
